"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 06 17:59:04 BDT 2022","Sun Feb 06 17:59:13 BDT 2022","9386","chromium","basic.test.js","WAN Profile Feature Test","","","Add a new Wan profile",""
